document_id,ID,topic_id,probability
356,2727,4,0.028729573
356,2727,5,0.42035478
356,2727,6,0.012044022
357,2675,0,0.13685852
357,2675,1,0.05329124
357,2675,2,0.06624879
357,2675,3,0.04039573
357,2675,4,0.02709623
357,2675,5,0.5593071
357,2675,6,0.11680232
358,2676,0,0.08639215
358,2676,1,0.07720484
358,2676,2,0.06696658
358,2676,3,0.058521636
358,2676,4,0.039255757
358,2676,5,0.61476976
358,2676,6,0.056889314
359,2678,0,0.077727064
359,2678,1,0.17487773
359,2678,2,0.45452258
359,2678,3,0.052653156
359,2678,4,0.035318702
359,2678,5,0.1537146
359,2678,6,0.051186197
360,2679,0,0.19744681
360,2679,1,0.0432247
360,2679,2,0.037492633
360,2679,3,0.21264395
360,2679,4,0.021978118
360,2679,5,0.19120735
360,2679,6,0.2960064
361,2683,0,0.08644329
361,2683,1,0.079034425
361,2683,2,0.067010045
361,2683,3,0.05855741
361,2683,4,0.039277628
361,2683,5,0.6127522
361,2683,6,0.056924906
362,2684,0,0.15970956
362,2684,1,0.10831452
362,2684,2,0.035326842
362,2684,3,0.14936396
362,2684,4,0.02070409
362,2684,5,0.45938236
362,2684,6,0.067198664
363,2685,0,0.04070317
363,2685,1,0.4174892
363,2685,2,0.22025166
363,2685,3,0.08043258
363,2685,4,0.018494854
363,2685,5,0.19582535
363,2685,6,0.026803143
364,2693,0,0.051674165
364,2693,1,0.118673325
364,2693,2,0.17457944
364,2693,3,0.03500512
364,2693,4,0.22515756
364,2693,5,0.17368734
364,2693,6,0.22122306
365,2696,0,0.12175043
365,2696,1,0.26703683
365,2696,2,0.3217692
365,2696,3,0.037890524
365,2696,4,0.024423253
365,2696,5,0.19168234
365,2696,6,0.03544749
366,2701,0,0.1263204
366,2701,1,0.10674439
366,2701,2,0.13251317
366,2701,3,0.029478582
366,2701,4,0.13123119
366,2701,5,0.11200948
366,2701,6,0.36170283
367,2703,0,0.37216917
367,2703,1,0.069456816
367,2703,2,0.26220506
367,2703,3,0.055048876
367,2703,4,0.03531513
367,2703,5,0.15462358
367,2703,6,0.051181316
368,2707,0,0.05179588
368,2707,1,0.29860556
368,2707,2,0.09109516
368,2707,3,0.03509029
368,2707,4,0.023534328
368,2707,5,0.4657639
368,2707,6,0.03411489
369,2709,0,0.31718165
369,2709,1,0.17849533
369,2709,2,0.040110424
369,2709,3,0.037762035
369,2709,4,0.02350483
369,2709,5,0.3680647
369,2709,6,0.034881
370,2710,0,0.20494658
370,2710,1,0.028859507
370,2710,2,0.08352417
370,2710,3,0.06417894
370,2710,4,0.05651007
370,2710,5,0.5405887
370,2710,6,0.021392016
371,2673,0,0.1557203
371,2673,1,0.09222751
371,2673,2,0.02693413
371,2673,3,0.3763902
371,2673,4,0.011707441
371,2673,5,0.28602463
371,2673,6,0.050995767
372,2668,0,0.097332016
372,2668,1,0.08698115
372,2668,2,0.07544746
372,2668,3,0.0659326
372,2668,4,0.42360637
372,2668,5,0.18660705
372,2668,6,0.06409334
373,2670,0,0.11140466
373,2670,1,0.099557735
373,2670,2,0.086353995
373,2670,3,0.07546469
373,2670,4,0.34026513
373,2670,5,0.21359393
373,2670,6,0.073359944
374,2671,0,0.049135167
374,2671,1,0.043227646
374,2671,2,0.53983045
374,2671,3,0.032766916
374,2671,4,0.210447
374,2671,5,0.092739895
374,2671,6,0.03185295
375,2667,0,0.28533497
375,2667,1,0.19440727
375,2667,2,0.049921177
375,2667,3,0.08607125
375,2667,4,0.019553093
375,2667,5,0.28587765
375,2667,6,0.078834675
376,2657,0,0.12834263
376,2657,1,0.27519485
376,2657,2,0.042892307
376,2657,3,0.20948803
376,2657,4,0.097084455
376,2657,5,0.13863032
376,2657,6,0.10836734
377,2658,0,0.06463288
377,2658,1,0.14160213
377,2658,2,0.302208
377,2658,3,0.043782286
377,2658,4,0.2794545
377,2658,5,0.123914234
377,2658,6,0.044405967
378,2660,0,0.19869208
378,2660,1,0.0772254
378,2660,2,0.06698662
378,2660,3,0.05853831
378,2660,4,0.039265838
378,2660,5,0.16567466
378,2660,6,0.393617
379,2653,0,0.05166678
379,2653,1,0.11331222
379,2653,2,0.042880856
379,2653,3,0.035000056
379,2653,4,0.023475483
379,2653,5,0.6980002
379,2653,6,0.03566444
380,2654,0,0.1820453
380,2654,1,0.20821735
380,2654,2,0.06431476
380,2654,3,0.27275732
380,2654,4,0.027095059
380,2654,5,0.19722553
380,2654,6,0.048344612
381,2655,0,0.059763197
381,2655,1,0.14544989
381,2655,2,0.05253064
381,2655,3,0.11834698
381,2655,4,0.027151782
381,2655,5,0.4795825
381,2655,6,0.11717503
382,2656,0,0.3451415
382,2656,1,0.15478624
382,2656,2,0.05473614
382,2656,3,0.047830906
382,2656,4,0.12388091
382,2656,5,0.227128
382,2656,6,0.04649629
383,2641,0,0.07766404
383,2641,1,0.27128834
383,2641,2,0.060200572
383,2641,3,0.35551274
383,2641,4,0.035289887
383,2641,5,0.14890265
383,2641,6,0.05114177
384,2642,0,0.11049587
384,2642,1,0.06941423
384,2642,2,0.26218566
384,2642,3,0.052616492
384,2642,4,0.035294414
384,2642,5,0.31587574
384,2642,6,0.15411757
385,2644,0,0.0670133
385,2644,1,0.17995688
385,2644,2,0.052923687
385,2644,3,0.26707074
385,2644,4,0.030643437
385,2644,5,0.3598412
385,2644,6,0.04255073
386,2645,0,0.16895658
386,2645,1,0.058681186
386,2645,2,0.3632583
386,2645,3,0.04377292
386,2645,4,0.19731024
386,2645,5,0.12389196
386,2645,6,0.04412883
387,2646,0,0.027779538
387,2646,1,0.4415917
387,2646,2,0.06442071
387,2646,3,0.1741567
387,2646,4,0.012311154
387,2646,5,0.26219574
387,2646,6,0.017544497
388,2647,0,0.02028057
388,2647,1,0.049191095
388,2647,2,0.013043073
388,2647,3,0.16911882
388,2647,4,0.027034448
388,2647,5,0.62751234
388,2647,6,0.093819685
389,2649,0,0.07473129
389,2649,1,0.05870773
389,2649,2,0.29072925
389,2649,3,0.12775266
389,2649,4,0.28157273
389,2649,5,0.12393629
389,2649,6,0.04257003
390,2650,0,0.05874062
390,2650,1,0.12276159
390,2650,2,0.54043305
390,2650,3,0.03751046
390,2650,4,0.09601987
390,2650,5,0.10807074
390,2650,6,0.036463644
391,2636,0,0.20494595
391,2636,1,0.028859511
391,2636,2,0.0835238
391,2636,3,0.064178936
391,2636,4,0.056510072
391,2636,5,0.54058975
391,2636,6,0.021392016
392,2637,0,0.16697161
392,2637,1,0.16879302
392,2637,2,0.03753491
392,2637,3,0.032799363
392,2637,4,0.46211353
392,2637,5,0.09990376
392,2637,6,0.03188389
393,2627,0,0.086402744
393,2627,1,0.18949202
393,2627,2,0.4037666
393,2627,3,0.058529053
393,2627,4,0.039260264
393,2627,5,0.16565287
393,2627,6,0.05689643
394,2628,0,0.097311534
394,2628,1,0.086963244
394,2628,2,0.07542999
394,2628,3,0.06591813
394,2628,4,0.42372435
394,2628,5,0.18657315
394,2628,6,0.06407966
395,2632,0,0.05288163
395,2632,1,0.11313184
395,2632,2,0.040050577
395,2632,3,0.102103956
395,2632,4,0.023474976
395,2632,5,0.19751541
395,2632,6,0.4708416
396,2634,0,0.030599557
396,2634,1,0.543719
396,2634,2,0.010126197
396,2634,3,0.025820877
396,2634,5,0.29463184
396,2634,6,0.0891668
397,2626,0,0.059088644
397,2626,1,0.28380075
397,2626,2,0.016735492
397,2626,3,0.014618546
397,2626,4,0.09445245
397,2626,5,0.39814782
397,2626,6,0.1331563
398,2622,0,0.24707979
398,2622,1,0.10416647
398,2622,2,0.08047357
398,2622,3,0.17336446
398,2622,5,0.37715456
398,2622,6,0.0112646585
399,2611,0,0.13709249
399,2611,1,0.05328658
399,2611,2,0.27883494
399,2611,3,0.11790069
399,2611,4,0.027094001
399,2611,5,0.114317894
399,2611,6,0.2714734
400,2612,0,0.081894495
400,2612,1,0.049446996
400,2612,2,0.33063865
400,2612,3,0.18126696
400,2612,4,0.09698129
400,2612,5,0.2167756
400,2612,6,0.042996064
401,2614,0,0.09731563
401,2614,1,0.08696683
401,2614,2,0.20191634
401,2614,3,0.06592101
401,2614,4,0.04421945
401,2614,5,0.4392838
401,2614,6,0.06437693
402,2616,0,0.12703283
402,2616,1,0.049469456
402,2616,2,0.11476659
402,2616,3,0.037499316
402,2616,4,0.02515289
402,2616,5,0.6096258
402,2616,6,0.03645306
403,2617,0,0.17163697
403,2617,1,0.0652638
403,2617,2,0.29735842
403,2617,3,0.0650683
403,2617,4,0.034140583
403,2617,5,0.3200786
403,2617,6,0.04645334
404,2619,0,0.26226404
404,2619,1,0.15000029
404,2619,2,0.03336027
404,2619,3,0.029150512
404,2619,4,0.41110888
404,2619,5,0.085779354
404,2619,6,0.028336605
405,2620,0,0.030631954
405,2620,1,0.17815727
405,2620,2,0.019943144
405,2620,3,0.36579546
405,2620,4,0.011690383
405,2620,5,0.2570309
405,2620,6,0.1367509
406,2621,0,0.15250172
406,2621,1,0.046140593
406,2621,2,0.5095666
406,2621,3,0.1338455
406,2621,4,0.02346047
406,2621,5,0.09898612
406,2621,6,0.035498943
407,2597,0,0.13165334
407,2597,1,0.02156481
407,2597,2,0.020557966
407,2597,3,0.40808865
407,2597,4,0.22997265
407,2597,5,0.17001736
407,2597,6,0.018145226
408,2599,0,0.14599277
408,2599,1,0.06942788
408,2599,2,0.060222853
408,2599,3,0.35565907
408,2599,4,0.035301138
408,2599,5,0.24969468
408,2599,6,0.08370165
409,2600,0,0.09230753
409,2600,1,0.055927623
409,2600,2,0.010716576
409,2600,3,0.11926639
409,2600,5,0.6885644
409,2600,6,0.026453339
410,2601,0,0.077677354
410,2601,1,0.21402512
410,2601,2,0.060211938
410,2601,3,0.052618444
410,2601,4,0.13626751
410,2601,5,0.2594827
410,2601,6,0.19971696
411,2602,0,0.092848584
411,2602,1,0.041928645
411,2602,2,0.2032127
411,2602,3,0.3212357
411,2602,4,0.020681297
411,2602,5,0.28233394
411,2602,6,0.037759203
412,2604,0,0.059656065
412,2604,1,0.13061073
412,2604,2,0.4333796
412,2604,3,0.04041185
412,2604,4,0.04182325
412,2604,5,0.11436422
412,2604,6,0.17975429
413,2605,0,0.11702019
413,2605,1,0.09651173
413,2605,2,0.02011567
413,2605,3,0.35486442
413,2605,4,0.061059136
413,2605,5,0.2095566
413,2605,6,0.14087233
414,2577,0,0.059615962
414,2577,1,0.05327609
414,2577,2,0.04621131
414,2577,3,0.040383622
414,2577,4,0.4145848
414,2577,5,0.34610638
414,2577,6,0.039821826
415,2578,0,0.08887547
415,2578,1,0.44809523
415,2578,2,0.02897902
415,2578,3,0.023118807
415,2578,4,0.05904567
415,2578,5,0.107155554
415,2578,6,0.24473032
416,2579,0,0.048379526
416,2579,1,0.04681492
416,2579,2,0.41477132
416,2579,3,0.09551699
416,2579,4,0.21061535
416,2579,5,0.15204382
416,2579,6,0.03185807
417,2580,0,0.056189664
417,2580,1,0.13317904
417,2580,2,0.3388003
417,2580,3,0.122045316
417,2580,4,0.19473252
417,2580,5,0.11773395
417,2580,6,0.037319165
418,2581,0,0.05231895
418,2581,1,0.045447867
418,2581,2,0.1350726
418,2581,3,0.09569141
418,2581,4,0.021984605
418,2581,5,0.21842982
418,2581,6,0.4310547
419,2582,0,0.06467475
419,2582,1,0.08943089
419,2582,2,0.13419609
419,2582,3,0.04381161
419,2582,4,0.029386107
419,2582,5,0.26049623
419,2582,6,0.37800437
420,2583,0,0.055361044
420,2583,1,0.12116664
420,2583,2,0.33075625
420,2583,3,0.03750208
420,2583,4,0.025154589
420,2583,5,0.3219868
420,2583,6,0.108072646
421,2584,0,0.1485812
421,2584,1,0.2256746
421,2584,2,0.089977555
421,2584,3,0.045076963
421,2584,4,0.029364828
421,2584,5,0.20538372
421,2584,6,0.25594112
422,2590,0,0.46825743
422,2590,1,0.08703
422,2590,2,0.075498804
422,2590,3,0.065971926
422,2590,4,0.044250455
422,2590,5,0.18670075
422,2590,6,0.07229062
423,2591,0,0.054440517
423,2591,1,0.04754309
423,2591,2,0.5670867
423,2591,3,0.10133719
423,2591,4,0.09057428
423,2591,5,0.10501308
423,2591,6,0.034005098
424,2595,0,0.11225777
424,2595,1,0.35589755
424,2595,2,0.033309225
424,2595,3,0.17233577
424,2595,4,0.019525431
424,2595,5,0.21755616
424,2595,6,0.0891181
425,2596,0,0.07478891
425,2596,1,0.058707945
425,2596,2,0.29067102
425,2596,3,0.12775275
425,2596,4,0.28157297
425,2596,5,0.123936325
425,2596,6,0.042570047
426,2552,0,0.0973632
426,2552,1,0.08700818
426,2552,2,0.075474806
426,2552,3,0.065954566
426,2552,4,0.04423974
426,2552,5,0.18665895
426,2552,6,0.44330058
427,2553,0,0.09356482
427,2553,1,0.03639704
427,2553,2,0.03157372
427,2553,3,0.08055034
427,2553,4,0.17752333
427,2553,5,0.44774854
427,2553,6,0.13264224
428,2554,0,0.19864841
428,2554,1,0.077211715
428,2554,2,0.0669733
428,2554,3,0.058527175
428,2554,4,0.039259154
428,2554,5,0.1656486
428,2554,6,0.3937317
429,2557,0,0.06860406
429,2557,1,0.058054782
429,2557,2,0.050092146
429,2557,3,0.043775078
429,2557,4,0.029363811
429,2557,5,0.12389697
429,2557,6,0.6262132
430,2558,0,0.12851928
430,2558,1,0.07999051
430,2558,2,0.09935264
430,2558,3,0.11048937
430,2558,4,0.0146351345
430,2558,5,0.22642182
430,2558,6,0.34059125
431,2559,0,0.07769654
431,2559,1,0.069433294
431,2559,2,0.060228307
431,2559,3,0.1413802
431,2559,4,0.4388852
431,2559,5,0.16121294
431,2559,6,0.05116356
432,2562,0,0.12511778
432,2562,1,0.11855774
432,2562,2,0.11754825
432,2562,3,0.26160702
432,2562,5,0.3377261
432,2562,6,0.032084815
433,2563,0,0.1322444
433,2563,1,0.25754777
433,2563,2,0.07737319
433,2563,3,0.16777459
433,2563,4,0.025142454
433,2563,5,0.3034808
433,2563,6,0.036436833
434,2564,0,0.04605443
434,2564,1,0.041145954
434,2564,2,0.47970173
434,2564,3,0.24789874
434,2564,4,0.021082094
434,2564,5,0.13413787
434,2564,6,0.029979257
435,2569,0,0.045521766
435,2569,1,0.04095647
435,2569,2,0.21252662
435,2569,3,0.08999137
435,2569,4,0.020684255
435,2569,5,0.20702057
435,2569,6,0.383299
436,2549,0,0.15185384
436,2549,1,0.022489727
436,2549,2,0.018774893
436,2549,3,0.42663872
436,2549,4,0.010958078
436,2549,5,0.22818787
436,2549,6,0.14109688
437,2527,0,0.23248324
437,2527,1,0.057770837
437,2527,2,0.38613448
437,2527,3,0.12773125
437,2527,4,0.029373946
437,2527,5,0.123936355
437,2527,6,0.042569883
438,2532,0,0.06463532
438,2532,1,0.057761434
438,2532,2,0.13408062
438,2532,3,0.043784004
438,2532,4,0.029369278
438,2532,5,0.46000144
438,2532,6,0.21036789
439,2536,0,0.48421758
439,2536,1,0.1349025
439,2536,2,0.13422757
439,2536,3,0.043799885
439,2536,4,0.029378928
439,2536,5,0.13089596
439,2536,6,0.04257768
440,2537,0,0.07054961
440,2537,1,0.06304702
440,2537,2,0.41355142
440,2537,3,0.13942543
440,2537,4,0.032057006
440,2537,5,0.23491247
440,2537,6,0.04645707
441,2538,0,0.18007222
441,2538,1,0.07557033
441,2538,2,0.23571968
441,2538,3,0.05289053
441,2538,4,0.15165788
441,2538,5,0.2553161
441,2538,6,0.048773285
442,2540,0,0.04073312
442,2540,1,0.03912364
442,2540,2,0.50778973
442,2540,3,0.07936188
442,2540,4,0.12451682
442,2540,5,0.18165155
442,2540,6,0.02682316
443,2541,0,0.050673388
443,2541,1,0.04347271
443,2541,2,0.5994956
443,2541,3,0.032763474
443,2541,4,0.14771163
443,2541,5,0.09403358
443,2541,6,0.03184963
444,2542,0,0.052558348
444,2542,1,0.04612991
444,2542,2,0.5054112
444,2542,3,0.034966927
444,2542,4,0.15755334
444,2542,5,0.16938868
444,2542,6,0.033991586
445,2543,0,0.082317494
445,2543,1,0.049847852
445,2543,2,0.46729368
445,2543,3,0.03747785
445,2543,4,0.097006455
445,2543,5,0.2296243
445,2543,6,0.036432423
446,2544,0,0.056323066
446,2544,1,0.04944089
446,2544,2,0.545375
446,2544,3,0.037476387
446,2544,4,0.096995324
446,2544,5,0.10607078
446,2544,6,0.1083185
447,2514,0,0.059616838
447,2514,1,0.22941719
447,2514,2,0.0511179
447,2514,3,0.04038421
447,2514,4,0.027089179
447,2514,5,0.510262
447,2514,6,0.08211261
448,2515,0,0.055362232
448,2515,1,0.04947386
448,2515,2,0.18678212
448,2515,3,0.037503283
448,2515,4,0.025155192
448,2515,5,0.39399162
448,2515,6,0.2517317
449,2516,0,0.04841388
449,2516,1,0.045637894
449,2516,2,0.14538828
449,2516,3,0.03279638
449,2516,4,0.021997605
449,2516,5,0.4072028
449,2516,6,0.29856315
450,2525,0,0.065919414
450,2525,1,0.08967562
450,2525,2,0.14603956
450,2525,3,0.3576456
450,2525,4,0.030361906
450,2525,5,0.18378985
450,2525,6,0.12656799
451,2494,0,0.084208205
451,2494,1,0.4214629
451,2494,2,0.060874846
451,2494,3,0.0531324
451,2494,4,0.035319988
451,2494,5,0.29381287
451,2494,6,0.051188853
452,2495,0,0.09453784
452,2495,1,0.331348
452,2495,2,0.14969134
452,2495,3,0.058515802
452,2495,4,0.039252184
452,2495,5,0.18229426
452,2495,6,0.14436059
453,2497,0,0.06478618
453,2497,1,0.057895623
453,2497,2,0.1927217
453,2497,3,0.1282425
453,2497,4,0.11197704
453,2497,5,0.23397203
453,2497,6,0.21040499
454,2498,0,0.13694741
454,2498,1,0.053309456
454,2498,2,0.2012495
454,2498,3,0.040410344
454,2498,4,0.027105067
454,2498,5,0.3392915
454,2498,6,0.20168675
455,2500,0,0.16730209
455,2500,1,0.053913042
455,2500,2,0.11743386
455,2500,3,0.19941391
455,2500,4,0.15676853
455,2500,5,0.29480302
455,2500,6,0.0103654815
456,2501,0,0.026682092
456,2501,1,0.34515512
456,2501,2,0.07648258
456,2501,3,0.05451474
456,2501,4,0.04002632
456,2501,5,0.4190792
456,2501,6,0.038059995
457,2506,0,0.06485687
457,2506,1,0.3629524
457,2506,2,0.050093267
457,2506,3,0.043775994
457,2506,4,0.02936433
457,2506,5,0.29150575
457,2506,6,0.15745133
458,2507,0,0.14199932
458,2507,1,0.040802605
458,2507,2,0.23079905
458,2507,3,0.0899535
458,2507,4,0.02067729
458,2507,5,0.08945277
458,2507,6,0.38631544
459,2508,0,0.20750627
459,2508,1,0.07720391
459,2508,2,0.06696514
459,2508,3,0.058520515
459,2508,4,0.039255172
459,2508,5,0.17774585
459,2508,6,0.3728032
460,2509,0,0.3953757
460,2509,1,0.09787512
460,2509,2,0.021412656
460,2509,3,0.054753743
460,2509,4,0.01254853
460,2509,5,0.36046496
460,2509,6,0.057569288
461,2480,0,0.059649717
461,2480,1,0.30512697
461,2480,2,0.15148391
461,2480,3,0.040407237
461,2480,4,0.027103253
461,2480,5,0.22181791
461,2480,6,0.19441104
462,2481,0,0.5520814
462,2481,1,0.02189801
462,2481,2,0.051761694
462,2481,3,0.016394235
462,2481,4,0.01102917
462,2481,5,0.20669217
462,2481,6,0.14014332
463,2486,0,0.097317554
463,2486,1,0.08696852
463,2486,2,0.075435154
463,2486,3,0.31891382
463,2486,4,0.04422026
463,2486,5,0.31306106
463,2486,6,0.064083666
464,2488,0,0.07056297
464,2488,1,0.06305865
464,2488,2,0.37785354
464,2488,3,0.047799423
464,2488,4,0.032062717
464,2488,5,0.3621967
464,2488,6,0.046465944
465,2490,0,0.089814276
465,2490,1,0.07107601
465,2490,2,0.3490983
465,2490,3,0.25461364
465,2490,4,0.035299778
465,2490,5,0.14894085
465,2490,6,0.05115714
466,2458,0,0.14763972
466,2458,1,0.25431767
466,2458,2,0.040760238
466,2458,3,0.034881268
466,2458,4,0.026613327
466,2458,5,0.3875486
466,2458,6,0.10823913
467,2459,0,0.38121015
467,2459,1,0.046156466
467,2459,2,0.28246495
467,2459,3,0.037662413
467,2459,4,0.023468282
467,2459,5,0.18984918
467,2459,6,0.039188597
468,2465,0,0.036311317
468,2465,1,0.09335436
468,2465,2,0.024981864
468,2465,3,0.021829618
468,2465,4,0.016423834
468,2465,5,0.6113296
468,2465,6,0.19576937
469,2470,0,0.13375236
469,2470,1,0.050982945
469,2470,2,0.20086388
469,2470,3,0.045650277
469,2470,4,0.026562283
469,2470,5,0.50575656
469,2470,6,0.036431655
470,2472,0,0.22291185
470,2472,1,0.043822717
470,2472,2,0.035310518
470,2472,3,0.03085591
470,2472,4,0.020696005
470,2472,5,0.6084279
470,2472,6,0.03797515
471,2473,0,0.04463331
471,2473,1,0.3637152
471,2473,2,0.06270733
471,2473,3,0.036398806
471,2473,5,0.47210747
471,2473,6,0.012093289
472,2474,0,0.119458154
472,2474,1,0.05519466
472,2474,2,0.042890668
472,2474,3,0.037481666
472,2474,4,0.16892102
472,2474,5,0.4676837
472,2474,6,0.10837014
473,2407,0,0.11187457
473,2407,1,0.205213
473,2407,2,0.041075714
473,2407,3,0.19580762
473,2407,4,0.04477097
473,2407,5,0.39162725
474,2410,0,0.059639923
474,2410,1,0.0532969
474,2410,2,0.4302568
474,2410,3,0.2639809
474,2410,4,0.027099084
474,2410,5,0.12645318
474,2410,6,0.0392732
475,2412,0,0.12560688
475,2412,1,0.12730248
475,2412,2,0.46342936
475,2412,3,0.10937167
475,2412,4,0.025141936
475,2412,5,0.11106287
475,2412,6,0.03808475
476,2417,0,0.07058102
476,2417,1,0.06307431
476,2417,2,0.2381185
476,2417,3,0.22922316
476,2417,4,0.21569134
476,2417,5,0.13531257
476,2417,6,0.047999088
477,2418,0,0.059622243
477,2418,1,0.053281575
477,2418,2,0.5089956
477,2418,3,0.040388055
477,2418,4,0.1817574
477,2418,5,0.1166937
477,2418,6,0.039261382
478,2419,0,0.06462989
478,2419,1,0.14160348
478,2419,2,0.3862015
478,2419,3,0.04378026
478,2419,4,0.19430839
478,2419,5,0.12390947
478,2419,6,0.045566995
479,2420,0,0.070552014
479,2420,1,0.0630491
479,2420,2,0.50997007
479,2420,3,0.04779172
479,2420,4,0.12353364
479,2420,5,0.13864493
479,2420,6,0.04645863
480,2421,0,0.058700453
480,2421,1,0.12278746
480,2421,2,0.5414343
480,2421,3,0.037491187
480,2421,4,0.09703552
480,2421,5,0.10610587
480,2421,6,0.03644526
481,2422,0,0.1622094
481,2422,1,0.063056886
481,2422,2,0.41718948
481,2422,3,0.04779801
481,2422,4,0.03206185
481,2422,5,0.13949732
481,2422,6,0.13818704
482,2425,0,0.11265131
482,2425,1,0.16350915
482,2425,2,0.0670451
482,2425,3,0.28230482
482,2425,4,0.039295144
482,2425,5,0.18633448
482,2425,6,0.14886
483,2426,0,0.05736091
483,2426,1,0.31099924
483,2426,2,0.36293077
483,2426,3,0.040042438
483,2426,4,0.019529492
483,2426,5,0.1795643
483,2426,6,0.029572733
484,2427,0,0.05162245
484,2427,1,0.047075327
484,2427,2,0.56705654
484,2427,3,0.034969013
484,2427,4,0.090288244
484,2427,5,0.10790741
484,2427,6,0.101081036
485,2428,0,0.111432455
485,2428,1,0.060182452
485,2428,2,0.08486932
485,2428,3,0.21171851
485,2428,4,0.36534125
485,2428,5,0.12390051
485,2428,6,0.04255542
486,2430,0,0.111440405
486,2430,1,0.0995888
486,2430,2,0.086384445
486,2430,3,0.07548974
486,2430,4,0.19528052
486,2430,5,0.21365316
486,2430,6,0.21816295
487,2431,0,0.17629163
487,2431,1,0.06635764
487,2431,2,0.13657211
487,2431,3,0.05910191
487,2431,4,0.03543175
487,2431,5,0.38814905
487,2431,6,0.13809587
488,2432,0,0.16685298
488,2432,1,0.1548412
488,2432,2,0.05475288
488,2432,3,0.04784568
488,2432,4,0.032090373
488,2432,5,0.49599564
488,2432,6,0.047621176
489,2433,0,0.22688323
489,2433,1,0.018034197
489,2433,2,0.061723836
489,2433,3,0.064379856
489,2433,5,0.4535255
489,2433,6,0.16729009
490,2437,0,0.12901573
490,2437,1,0.093021065
490,2437,2,0.09802304
490,2437,3,0.021501604
490,2437,4,0.33524424
490,2437,5,0.2162875
490,2437,6,0.10690682
491,2348,0,0.1363415
491,2348,1,0.43537146
491,2348,2,0.16914456
491,2348,3,0.029270962
491,2348,4,0.019527037
491,2348,5,0.10984889
491,2348,6,0.10049558
492,2350,0,0.030251447
492,2350,1,0.06514475
492,2350,2,0.06165891
492,2350,3,0.40583473
492,2350,4,0.109369665
492,2350,5,0.14129107
492,2350,6,0.1864494
493,2354,0,0.059623763
493,2354,1,0.053282972
493,2354,2,0.5066703
493,2354,3,0.040389124
493,2354,4,0.027092183
493,2354,5,0.27304882
493,2354,6,0.03989288
494,2356,0,0.06852677
494,2356,1,0.050296806
494,2356,2,0.36379564
494,2356,3,0.19775888
494,2356,4,0.025887461
494,2356,5,0.25714102
494,2356,6,0.03659341
495,2358,0,0.43982893
495,2358,1,0.069407225
495,2358,2,0.09190324
495,2358,3,0.058264717
495,2358,4,0.035291005
495,2358,5,0.15319262
495,2358,6,0.15211228
496,2362,0,0.091124296
496,2362,1,0.13073
496,2362,2,0.030104712
496,2362,3,0.05209932
496,2362,4,0.06792864
496,2362,5,0.57623464
496,2362,6,0.05177843
497,2364,0,0.07054417
497,2364,1,0.065874904
497,2364,2,0.40865776
497,2364,3,0.04778624
497,2364,4,0.032054644
497,2364,5,0.14530146
497,2364,6,0.2297809
498,2366,0,0.15678632
498,2366,1,0.11598244
498,2366,2,0.13117273
498,2366,3,0.065317065
498,2366,5,0.3767894
498,2366,6,0.1496986
499,2367,0,0.055337705
499,2367,1,0.049452797
499,2367,2,0.5427744
499,2367,3,0.037485737
499,2367,4,0.025144571
499,2367,5,0.25286144
499,2367,6,0.03694331
500,2368,0,0.06461986
500,2368,1,0.3906817
500,2368,2,0.30212033
500,2368,3,0.043773204
500,2368,4,0.029362658
500,2368,5,0.12389256
500,2368,6,0.04554962
501,2373,0,0.064620785
501,2373,1,0.1417229
501,2373,2,0.38612232
501,2373,3,0.043773822
501,2373,4,0.113332115
501,2373,5,0.12389409
501,2373,6,0.12653396
502,2374,0,0.04826776
502,2374,1,0.2030437
502,2374,2,0.095907494
502,2374,3,0.031046588
502,2374,4,0.05343495
502,2374,5,0.30543214
502,2374,6,0.26286742
503,2375,0,0.039450623
503,2375,1,0.4269915
503,2375,2,0.09078956
503,2375,3,0.17043495
503,2375,4,0.0167248
503,2375,5,0.23137057
503,2375,6,0.024237923
504,2379,0,0.10013966
504,2379,1,0.15169026
504,2379,2,0.027225962
504,2379,3,0.4804209
504,2379,4,0.015959565
504,2379,5,0.123297125
504,2379,6,0.10126658
505,2381,0,0.06464346
505,2381,1,0.057768516
505,2381,2,0.386367
505,2381,3,0.12745833
505,2381,4,0.19726261
505,2381,5,0.12393192
505,2381,6,0.04256806
506,2384,0,0.19953234
506,2384,1,0.15128851
506,2384,2,0.031602204
506,2384,3,0.28248358
506,2384,4,0.018520834
506,2384,5,0.2367764
506,2384,6,0.07979619
507,2386,0,0.17673613
507,2386,1,0.16944021
507,2386,2,0.06216297
507,2386,3,0.059692957
507,2386,4,0.03560254
507,2386,5,0.44990167
507,2386,6,0.046463523
508,2387,0,0.06777643
508,2387,1,0.05775005
508,2387,2,0.05009195
508,2387,3,0.12776755
508,2387,4,0.029363655
508,2387,5,0.20784791
508,2387,6,0.45940253
509,2389,0,0.035027407
509,2389,1,0.030825697
509,2389,2,0.17212842
509,2389,3,0.11141694
509,2389,4,0.015280239
509,2389,5,0.51555693
509,2389,6,0.11976434
510,2391,0,0.05635004
510,2391,1,0.12141859
510,2391,2,0.04291577
510,2391,3,0.25327048
510,2391,4,0.025154667
510,2391,5,0.46433747
510,2391,6,0.036553033
511,2393,0,0.051621404
511,2393,1,0.04613158
511,2393,2,0.5097522
